,stimulus,theta,flipped,model,lower,median,upper,modtheta
5694,17,200.0,flipped,hc,0.8484674369723396,0.9369670674363066,0.9828133509288488,160.0
5695,17,200.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,160.0
5696,17,200.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,160.0
5697,17,200.0,same,bq,0.8484674369723396,0.9369670674363066,0.9828133509288488,160.0
5698,17,200.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,160.0
5699,17,200.0,same,exp,0.5021096938649979,0.6390623440077982,0.7622005734344555,160.0
5700,17,200.0,same,expA,0.3678225916036279,0.5591938792344572,0.7391486429906351,160.0
5701,17,200.0,same,expB,0.5272239550290151,0.7170325275194829,0.8650841377062096,160.0
5702,17,200.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,160.0
5703,17,200.0,same,hc,0.6971952218073793,0.817844955477325,0.9070238900109058,160.0
5704,17,200.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,160.0
5705,17,200.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,160.0
5706,17,220.0,flipped,bq,0.7692894857626691,0.8774256035632289,0.9483257754897259,140.0
5707,17,220.0,flipped,bqp,0.7946451719769523,0.8972804623857296,0.9608056356058162,140.0
5708,17,220.0,flipped,exp,0.7907361039221407,0.895198463629326,0.9599830791698298,140.0
5709,17,220.0,flipped,expA,0.7027052961422067,0.8696327220041049,0.9635026719134075,140.0
5710,17,220.0,flipped,expB,0.7673081248031126,0.91413684297191,0.9830006267668373,140.0
5711,17,220.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,140.0
5712,17,220.0,flipped,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,140.0
5713,17,220.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,140.0
5714,17,220.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,140.0
5715,17,220.0,same,bq,0.7446749718436083,0.8575673183442235,0.9351282988494816,140.0
5716,17,220.0,same,bqp,0.8778210644127505,0.9567781590915888,0.991595964861054,140.0
5717,17,220.0,same,exp,0.55657372330969,0.6925512945579188,0.8090326248533405,140.0
5718,17,220.0,same,expA,0.4261864147454164,0.6232484326733905,0.7956256354352873,140.0
5719,17,220.0,same,expB,0.5706139607618921,0.7564850663623118,0.8930772037979783,140.0
5720,17,220.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,140.0
5721,17,220.0,same,hc,0.7206736695190732,0.8377068650183125,0.9213325159975807,140.0
5722,17,220.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,140.0
5723,17,220.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,140.0
5724,17,240.0,flipped,bq,0.8484674369723396,0.9369670674363066,0.9828133509288488,120.0
5725,17,240.0,flipped,bqp,0.7946451719769523,0.8972804623857296,0.9608056356058162,120.0
5726,17,240.0,flipped,exp,0.6741731038857685,0.7979820226996283,0.8922659692341358,120.0
5727,17,240.0,flipped,expA,0.6157982096565614,0.795931001773645,0.9193213125361809,120.0
5728,17,240.0,flipped,expB,0.6157982096565614,0.795931001773645,0.9193213125361809,120.0
5729,17,240.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,120.0
5730,17,240.0,flipped,hc,0.002166494175293632,0.023498867752475113,0.08968035105696404,120.0
5731,17,240.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,120.0
5732,17,240.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,120.0
5733,17,240.0,same,bq,0.8778210644127505,0.9567781590915888,0.991595964861054,120.0
5734,17,240.0,same,bqp,0.8778210644127505,0.9567781590915888,0.991595964861054,120.0
5735,17,240.0,same,exp,0.7206736695190732,0.8377068650183125,0.9213325159975807,120.0
5736,17,240.0,same,expA,0.713272458601592,0.874777441282349,0.9650152486815372,120.0
5737,17,240.0,same,expB,0.6157982096565614,0.795931001773645,0.9193213125361809,120.0
5738,17,240.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,120.0
5739,17,240.0,same,hc,9.771663301804048e-06,0.004516436153576745,0.04875845944407134,120.0
5740,17,240.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,120.0
5741,17,240.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,120.0
5742,17,260.0,flipped,bq,0.8778210644127505,0.9567781590915888,0.991595964861054,100.0
5743,17,260.0,flipped,bqp,0.7206736695190732,0.8377068650183125,0.9213325159975807,100.0
5744,17,260.0,flipped,exp,0.8455493036009226,0.935689497036989,0.9824564242072535,100.0
5745,17,260.0,flipped,expA,0.7673081248031126,0.91413684297191,0.9830006267668373,100.0
5746,17,260.0,flipped,expB,0.8213050812010269,0.9514037508572902,0.9954668098727285,100.0
5747,17,260.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,100.0
5748,17,260.0,flipped,hc,0.008404035138946043,0.04322184090841127,0.12217893558724946,100.0
5749,17,260.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5750,17,260.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5751,17,260.0,same,bq,0.8209338503819863,0.9171294438892298,0.9723929090077877,100.0
5752,17,260.0,same,bqp,0.910319648943036,0.9765011322475249,0.9978335058247063,100.0
5753,17,260.0,same,exp,0.6515567626742318,0.7781183452463328,0.8771073917837796,100.0
5754,17,260.0,same,expA,0.713272458601592,0.874777441282349,0.9650152486815372,100.0
5755,17,260.0,same,expB,0.4853876752277226,0.6775759232758791,0.8355652285067823,100.0
5756,17,260.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,100.0
5757,17,260.0,same,hc,9.771663301804048e-06,0.004516436153576745,0.04875845944407134,100.0
5758,17,260.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5759,17,260.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,100.0
5760,17,280.0,flipped,bq,0.8484674369723396,0.9369670674363066,0.9828133509288488,80.0
5761,17,280.0,flipped,bqp,0.8778210644127505,0.9567781590915888,0.991595964861054,80.0
5762,17,280.0,flipped,exp,0.7692894857626691,0.8774256035632289,0.9483257754897259,80.0
5763,17,280.0,flipped,expA,0.6157982096565614,0.795931001773645,0.9193213125361809,80.0
5764,17,280.0,flipped,expB,0.8278670420398774,0.9533211538486398,0.9956496031726275,80.0
5765,17,280.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,80.0
5766,17,280.0,flipped,hc,0.008404035138946043,0.04322184090841127,0.12217893558724946,80.0
5767,17,280.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5768,17,280.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5769,17,280.0,same,bq,0.7692894857626691,0.8774256035632289,0.9483257754897259,80.0
5770,17,280.0,same,bqp,0.910319648943036,0.9765011322475249,0.9978335058247063,80.0
5771,17,280.0,same,exp,0.6741731038857685,0.7979820226996283,0.8922659692341358,80.0
5772,17,280.0,same,expA,0.5272239550290151,0.7170325275194829,0.8650841377062096,80.0
5773,17,280.0,same,expB,0.713272458601592,0.874777441282349,0.9650152486815372,80.0
5774,17,280.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,80.0
5775,17,280.0,same,hc,0.002166494175293632,0.023498867752475113,0.08968035105696404,80.0
5776,17,280.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5777,17,280.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,80.0
5778,17,300.0,flipped,bq,0.7692894857626691,0.8774256035632289,0.9483257754897259,60.0
5779,17,300.0,flipped,bqp,0.8484674369723396,0.9369670674363066,0.9828133509288488,60.0
5780,17,300.0,flipped,exp,0.7692894857626691,0.8774256035632289,0.9483257754897259,60.0
5781,17,300.0,flipped,expA,0.6631472311265537,0.8353654326569975,0.9434795348008878,60.0
5782,17,300.0,flipped,expB,0.7673081248031126,0.91413684297191,0.9830006267668373,60.0
5783,17,300.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,60.0
5784,17,300.0,flipped,hc,0.3273505375038649,0.4602677089952908,0.5971335687517931,60.0
5785,17,300.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5786,17,300.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5787,17,300.0,same,bq,0.8484674369723396,0.9369670674363066,0.9828133509288488,60.0
5788,17,300.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5789,17,300.0,same,exp,0.6971952218073793,0.817844955477325,0.9070238900109058,60.0
5790,17,300.0,same,expA,0.5272239550290151,0.7170325275194829,0.8650841377062096,60.0
5791,17,300.0,same,expB,0.7673081248031126,0.91413684297191,0.9830006267668373,60.0
5792,17,300.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,60.0
5793,17,300.0,same,hc,0.2908673766854,0.42053551527445665,0.5581001667069057,60.0
5794,17,300.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5795,17,300.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,60.0
5796,17,320.0,flipped,bq,0.910319648943036,0.9765011322475249,0.9978335058247063,40.0
5797,17,320.0,flipped,bqp,0.910319648943036,0.9765011322475249,0.9978335058247063,40.0
5798,17,320.0,flipped,exp,0.8209338503819863,0.9171294438892298,0.9723929090077877,40.0
5799,17,320.0,flipped,expA,0.6631472311265537,0.8353654326569975,0.9434795348008878,40.0
5800,17,320.0,flipped,expB,0.9053172358904166,0.9910323180131747,0.9999805542291018,40.0
5801,17,320.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,40.0
5802,17,320.0,flipped,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5803,17,320.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5804,17,320.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5805,17,320.0,same,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5806,17,320.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5807,17,320.0,same,exp,0.6971952218073793,0.817844955477325,0.9070238900109058,40.0
5808,17,320.0,same,expA,0.5272239550290151,0.7170325275194829,0.8650841377062096,40.0
5809,17,320.0,same,expB,0.7673081248031126,0.91413684297191,0.9830006267668373,40.0
5810,17,320.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,40.0
5811,17,320.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5812,17,320.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5813,17,320.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,40.0
5814,17,340.0,flipped,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5815,17,340.0,flipped,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5816,17,340.0,flipped,exp,0.910319648943036,0.9765011322475249,0.9978335058247063,20.0
5817,17,340.0,flipped,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,20.0
5818,17,340.0,flipped,expB,0.9053172358904166,0.9910323180131747,0.9999805542291018,20.0
5819,17,340.0,flipped,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,20.0
5820,17,340.0,flipped,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5821,17,340.0,flipped,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5822,17,340.0,flipped,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5823,17,340.0,same,bq,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5824,17,340.0,same,bqp,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5825,17,340.0,same,exp,0.910319648943036,0.9765011322475249,0.9978335058247063,20.0
5826,17,340.0,same,expA,0.8278670420398774,0.9533211538486398,0.9956496031726275,20.0
5827,17,340.0,same,expB,0.9053172358904166,0.9910323180131747,0.9999805542291018,20.0
5828,17,340.0,same,gs,0.14674631630957508,0.8368060145916074,0.9996144190192441,20.0
5829,17,340.0,same,hc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5830,17,340.0,same,oc,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5831,17,340.0,same,th,0.9512415405559287,0.9954835638464232,0.9999902283366982,20.0
5832,18,0.0,flipped,bq,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5833,18,0.0,flipped,bqp,0.9752547299847301,0.99773357077147,0.9999951019268956,0.0
5834,18,0.0,flipped,exp,0.9373941512151887,0.978316048393453,0.9958211875525282,0.0
5835,18,0.0,flipped,expA,0.910319648943036,0.9765011322475249,0.9978335058247063,0.0
