model,trial,lower,median,upper
exp,70,0.863775919097,0.908857757746,0.943525336358
exp,71,0.804984158081,0.857980059671,0.901799719076
exp,72,0.827918949789,0.878147516937,0.91868672319
exp,73,0.831232193497,0.881395337452,0.92163778064
exp,74,0.845378701057,0.893272964709,0.931094318771
exp,75,0.758883914746,0.81672066375,0.866393599738
exp,76,0.821276565025,0.872462627193,0.914055808987
exp,77,0.838741061272,0.887664772792,0.926607707643
exp,78,0.861747746562,0.907465098825,0.942645879796
exp,79,0.849781263588,0.897278903821,0.934499543184
exp,80,0.880575180597,0.923135616319,0.954817556388
exp,81,0.815504464347,0.867395217896,0.909822633633
exp,82,0.821276565025,0.872462627193,0.914055808987
exp,83,0.869085138536,0.913439910325,0.947213201156
exp,84,0.839531401672,0.888231166368,0.926985714766
exp,85,0.862430475146,0.907934023365,0.942942060758
exp,86,0.793644165888,0.847896272922,0.893229213676
exp,87,0.845378701057,0.893272964709,0.931094318771
exp,88,0.83452251146,0.883775353745,0.923244901203
exp,89,0.833712003034,0.883189349683,0.922849336363
exp,90,0.833712003034,0.883189349683,0.922849336363
exp,91,0.793644165888,0.847896272922,0.893229213676
exp,92,0.827918949789,0.878147516937,0.91868672319
exp,93,0.843847088196,0.892185767326,0.93037757734
exp,94,0.827072495977,0.877530023914,0.918265240687
exp,95,0.863106499938,0.908398219283,0.943235197374
exp,96,0.873861530795,0.917651157616,0.950645853233
exp,97,0.811605014327,0.863709118235,0.906537475196
exp,98,0.822150843675,0.873105670052,0.914499260282
exp,99,0.814593614706,0.866719814384,0.909352207521
exp,100,0.821276565025,0.872462627193,0.914055808987
exp,101,0.81818417729,0.869380971866,0.911205045673
exp,102,0.833712003034,0.883189349683,0.922849336363
exp,103,0.858553401853,0.904321317292,0.939839661754
exp,104,0.840314042095,0.888791877097,0.927359846053
exp,105,0.851255639543,0.898314741968,0.935173428871
exp,106,0.852701384835,0.899329897943,0.935833583852
exp,107,0.841089094378,0.88934699008,0.92773016084
exp,108,0.826217685528,0.876906240674,0.917839363293
exp,109,0.833712003034,0.883189349683,0.922849336363
exp,110,0.867784819921,0.912558148228,0.946665547488
exp,111,0.845378701057,0.893272964709,0.931094318771
exp,112,0.862430475146,0.907934023365,0.942942060758
exp,113,0.875714563557,0.918890515004,0.951401636343
exp,114,0.839531401672,0.888231166368,0.926985714766
exp,115,0.833712003034,0.883189349683,0.922849336363
exp,116,0.852701384835,0.899329897943,0.935833583852
exp,117,0.869725761331,0.913874156082,0.947482830629
exp,118,0.841089094378,0.88934699008,0.92773016084
exp,119,0.855747406408,0.90237201568,0.938589711279
exp,120,0.87632021053,0.91929538555,0.951648444914
exp,121,0.868438189429,0.913001263457,0.946940787892
exp,122,0.832066963138,0.881999433216,0.922045840885
exp,123,0.851255639543,0.898314741968,0.935173428871
exp,124,0.856459280661,0.902866749702,0.938907045033
exp,125,0.790049588156,0.844423203832,0.890053783938
exp,126,0.863775919097,0.908857757746,0.943525336358
exp,127,0.89395059666,0.933939265359,0.962890674873
exp,128,0.838741061272,0.887664772792,0.926607707643
exp,129,0.817299617536,0.868725695158,0.910748978473
exp,130,0.855747406408,0.90237201568,0.938589711279
exp,131,0.827918949789,0.878147516937,0.91868672319
exp,132,0.857164170191,0.903356494839,0.939221114786
exp,133,0.820393661252,0.871813033848,0.913607730743
exp,134,0.874485312788,0.918068463737,0.950900380126
exp,135,0.856459280661,0.902866749702,0.938907045033
exp,136,0.845378701057,0.893272964709,0.931094318771
exp,137,0.839531401672,0.888231166368,0.926985714766
exp,138,0.846133308025,0.893808382196,0.931447181327
exp,139,0.881745626981,0.923906826705,0.955278506049
exp,140,0.863106499938,0.908398219283,0.943235197374
exp,141,0.822150843675,0.873105670052,0.914499260282
exp,142,0.832066963138,0.881999433216,0.922045840885
exp,143,0.85052208323,0.897799447469,0.934838229013
exp,144,0.811605014327,0.863709118235,0.906537475196
exp,145,0.858553401853,0.904321317292,0.939839661754
exp,146,0.83452251146,0.883775353745,0.923244901203
exp,147,0.832893526233,0.882597406424,0.922449670967
exp,148,0.856459280661,0.902866749702,0.938907045033
exp,149,0.833712003034,0.883189349683,0.922849336363
exp,150,0.822150843675,0.873105670052,0.914499260282
exp,151,0.844616664489,0.892732120725,0.930737803126
exp,152,0.833712003034,0.883189349683,0.922849336363
exp,153,0.863106499938,0.908398219283,0.943235197374
exp,154,0.863106499938,0.908398219283,0.943235197374
exp,155,0.858553401853,0.904321317292,0.939839661754
exp,156,0.875102960384,0.918481561755,0.951152294486
exp,157,0.856459280661,0.902866749702,0.938907045033
exp,158,0.880575180597,0.923135616319,0.954817556388
exp,159,0.869085138536,0.913439910325,0.947213201156
exp,160,0.851982038705,0.898824866319,0.935505196325
exp,161,0.87632021053,0.91929538555,0.951648444914
exp,162,0.880575180597,0.923135616319,0.954817556388
exp,163,0.840314042095,0.888791877097,0.927359846053
exp,164,0.837136822122,0.886514587987,0.925839822324
exp,165,0.83452251146,0.883775353745,0.923244901203
exp,166,0.822150843675,0.873105670052,0.914499260282
exp,167,0.875714563557,0.918890515004,0.951401636343
exp,168,0.868438189429,0.913001263457,0.946940787892
exp,169,0.851255639543,0.898314741968,0.935173428871
exp,170,0.852701384835,0.899329897943,0.935833583852
exp,171,0.832893526233,0.882597406424,0.922449670967
exp,172,0.863775919097,0.908857757746,0.943525336358
exp,173,0.869725761331,0.913874156082,0.947482830629
exp,174,0.869725761331,0.913874156082,0.947482830629
exp,175,0.862430475146,0.907934023365,0.942942060758
exp,176,0.874485312788,0.918068463737,0.950900380126
exp,177,0.851982038705,0.898824866319,0.935505196325
exp,178,0.898640959153,0.938022597416,0.966098607686
exp,179,0.837136822122,0.886514587987,0.925839822324
exp,180,0.833712003034,0.883189349683,0.922849336363
exp,181,0.83452251146,0.883775353745,0.923244901203
exp,182,0.835325167151,0.88435550755,0.923636428307
exp,183,0.863106499938,0.908398219283,0.943235197374
exp,184,0.857164170191,0.903356494839,0.939221114786
exp,185,0.875102960384,0.918481561755,0.951152294486
exp,186,0.844616664489,0.892732120725,0.930737803126
exp,187,0.869725761331,0.913874156082,0.947482830629
exp,188,0.810684540767,0.863021940129,0.906054674156
exp,189,0.833712003034,0.883189349683,0.922849336363
exp,190,0.863106499938,0.908398219283,0.943235197374
exp,191,0.867784819921,0.912558148228,0.946665547488
exp,192,0.862430475146,0.907934023365,0.942942060758
exp,193,0.886147828281,0.927837022408,0.958474649409
exp,194,0.849781263588,0.897278903821,0.934499543184
exp,195,0.849781263588,0.897278903821,0.934499543184
exp,196,0.862430475146,0.907934023365,0.942942060758
exp,197,0.85052208323,0.897799447469,0.934838229013
exp,198,0.843847088196,0.892185767326,0.93037757734
exp,199,0.832066963138,0.881999433216,0.922045840885
exp,200,0.873231522636,0.917229578765,0.950388672944
expA,1,0.699842691072,0.762183288511,0.817796949768
expA,2,0.736698863214,0.796450695582,0.84855982716
expA,3,0.737975570055,0.797476990826,0.849347721286
expA,4,0.793644165888,0.847896272922,0.893229213676
expA,5,0.768936743253,0.825973737419,0.874566733735
expA,6,0.839531401672,0.888231166368,0.926985714766
expA,7,0.806870247007,0.859397890357,0.902804458547
expA,8,0.776774068029,0.832770539975,0.880233929029
expA,9,0.73968566381,0.799485963566,0.851486989964
expA,10,0.81818417729,0.869380971866,0.911205045673
expA,11,0.799304323368,0.852938170305,0.897524277382
expA,12,0.783434710211,0.838626103871,0.88517814065
expA,13,0.778926682059,0.834440045739,0.881462700183
expA,14,0.805931777071,0.858692531426,0.902304674061
expA,15,0.710676910284,0.772267214846,0.826872266527
expA,16,0.778926682059,0.834440045739,0.881462700183
expA,17,0.811605014327,0.863709118235,0.906537475196
expA,18,0.801244192938,0.854406335863,0.898573348548
expA,19,0.801244192938,0.854406335863,0.898573348548
expA,20,0.816406422174,0.868063810653,0.910288198949
expA,21,0.83452251146,0.883775353745,0.923244901203
expA,22,0.76787027745,0.824456866066,0.8728052636
expA,23,0.81818417729,0.869380971866,0.911205045673
expA,24,0.799304323368,0.852938170305,0.897524277382
expA,25,0.828757168724,0.878758814413,0.919103878526
expA,26,0.805931777071,0.858692531426,0.902304674061
expA,27,0.851982038705,0.898824866319,0.935505196325
expA,28,0.799304323368,0.852938170305,0.897524277382
expA,29,0.777855577944,0.833609480559,0.880851485987
expA,30,0.828757168724,0.878758814413,0.919103878526
expA,31,0.795637570573,0.849414773432,0.894322861525
expA,32,0.829587272194,0.879364009118,0.919516773032
expA,33,0.846133308025,0.893808382196,0.931447181327
expA,34,0.823016622774,0.873742261011,0.914938155975
expA,35,0.811605014327,0.863709118235,0.906537475196
expA,36,0.790049588156,0.844423203832,0.890053783938
expA,37,0.812516594744,0.86438943603,0.907015335634
expA,38,0.782379746611,0.837812457118,0.88458333551
expA,39,0.772293167598,0.82859285184,0.876508146647
expA,40,0.804984158081,0.857980059671,0.901799719076
expA,41,0.83452251146,0.883775353745,0.923244901203
expA,42,0.803060933589,0.856533342947,0.900773973031
expA,43,0.784479516441,0.839431627737,0.885766840394
expA,44,0.823016622774,0.873742261011,0.914938155975
expA,45,0.801244192938,0.854406335863,0.898573348548
expA,46,0.817299617536,0.868725695158,0.910748978473
expA,47,0.852701384835,0.899329897943,0.935833583852
expA,48,0.828757168724,0.878758814413,0.919103878526
expA,49,0.811605014327,0.863709118235,0.906537475196
expA,50,0.817299617536,0.868725695158,0.910748978473
expA,51,0.827072495977,0.877530023914,0.918265240687
expA,52,0.822150843675,0.873105670052,0.914499260282
expA,53,0.863106499938,0.908398219283,0.943235197374
expA,54,0.851982038705,0.898824866319,0.935505196325
expA,55,0.810684540767,0.863021940129,0.906054674156
expA,56,0.804027255856,0.857260366956,0.90128951287
expA,57,0.790580209631,0.845560218269,0.891545589451
expA,58,0.774579219928,0.831067020691,0.878979387285
expA,59,0.849781263588,0.897278903821,0.934499543184
expA,60,0.774579219928,0.831067020691,0.878979387285
expA,61,0.821276565025,0.872462627193,0.914055808987
expA,62,0.814593614706,0.866719814384,0.909352207521
expA,63,0.823016622774,0.873742261011,0.914938155975
expA,64,0.841089094378,0.88934699008,0.92773016084
expA,65,0.827918949789,0.878147516937,0.91868672319
expA,66,0.83452251146,0.883775353745,0.923244901203
expA,67,0.816406422174,0.868063810653,0.910288198949
expA,68,0.817299617536,0.868725695158,0.910748978473
expA,69,0.832066963138,0.881999433216,0.922045840885
expA,70,0.863775919097,0.908857757746,0.943525336358
expA,71,0.804984158081,0.857980059671,0.901799719076
expA,72,0.827918949789,0.878147516937,0.91868672319
expA,73,0.831232193497,0.881395337452,0.92163778064
expA,74,0.845378701057,0.893272964709,0.931094318771
expA,75,0.758883914746,0.81672066375,0.866393599738
expA,76,0.821276565025,0.872462627193,0.914055808987
expA,77,0.838741061272,0.887664772792,0.926607707643
expA,78,0.861747746562,0.907465098825,0.942645879796
expA,79,0.849781263588,0.897278903821,0.934499543184
expA,80,0.880575180597,0.923135616319,0.954817556388
expA,81,0.815504464347,0.867395217896,0.909822633633
expA,82,0.821276565025,0.872462627193,0.914055808987
expA,83,0.869085138536,0.913439910325,0.947213201156
expA,84,0.839531401672,0.888231166368,0.926985714766
expA,85,0.862430475146,0.907934023365,0.942942060758
expA,86,0.793644165888,0.847896272922,0.893229213676
expA,87,0.845378701057,0.893272964709,0.931094318771
expA,88,0.83452251146,0.883775353745,0.923244901203
expA,89,0.833712003034,0.883189349683,0.922849336363
expA,90,0.833712003034,0.883189349683,0.922849336363
expA,91,0.793644165888,0.847896272922,0.893229213676
expA,92,0.827918949789,0.878147516937,0.91868672319
expA,93,0.843847088196,0.892185767326,0.93037757734
expA,94,0.827072495977,0.877530023914,0.918265240687
expA,95,0.863106499938,0.908398219283,0.943235197374
expA,96,0.873861530795,0.917651157616,0.950645853233
expA,97,0.811605014327,0.863709118235,0.906537475196
expA,98,0.822150843675,0.873105670052,0.914499260282
expA,99,0.814593614706,0.866719814384,0.909352207521
expA,100,0.821276565025,0.872462627193,0.914055808987
expB,101,0.81818417729,0.869380971866,0.911205045673
expB,102,0.833712003034,0.883189349683,0.922849336363
expB,103,0.858553401853,0.904321317292,0.939839661754
expB,104,0.840314042095,0.888791877097,0.927359846053
expB,105,0.851255639543,0.898314741968,0.935173428871
expB,106,0.852701384835,0.899329897943,0.935833583852
expB,107,0.841089094378,0.88934699008,0.92773016084
expB,108,0.826217685528,0.876906240674,0.917839363293
expB,109,0.833712003034,0.883189349683,0.922849336363
expB,110,0.867784819921,0.912558148228,0.946665547488
expB,111,0.845378701057,0.893272964709,0.931094318771
expB,112,0.862430475146,0.907934023365,0.942942060758
expB,113,0.875714563557,0.918890515004,0.951401636343
expB,114,0.839531401672,0.888231166368,0.926985714766
expB,115,0.833712003034,0.883189349683,0.922849336363
expB,116,0.852701384835,0.899329897943,0.935833583852
expB,117,0.869725761331,0.913874156082,0.947482830629
expB,118,0.841089094378,0.88934699008,0.92773016084
expB,119,0.855747406408,0.90237201568,0.938589711279
expB,120,0.87632021053,0.91929538555,0.951648444914
expB,121,0.868438189429,0.913001263457,0.946940787892
expB,122,0.832066963138,0.881999433216,0.922045840885
expB,123,0.851255639543,0.898314741968,0.935173428871
expB,124,0.856459280661,0.902866749702,0.938907045033
expB,125,0.790049588156,0.844423203832,0.890053783938
expB,126,0.863775919097,0.908857757746,0.943525336358
expB,127,0.89395059666,0.933939265359,0.962890674873
expB,128,0.838741061272,0.887664772792,0.926607707643
expB,129,0.817299617536,0.868725695158,0.910748978473
expB,130,0.855747406408,0.90237201568,0.938589711279
expB,131,0.827918949789,0.878147516937,0.91868672319
expB,132,0.857164170191,0.903356494839,0.939221114786
expB,133,0.820393661252,0.871813033848,0.913607730743
expB,134,0.874485312788,0.918068463737,0.950900380126
expB,135,0.856459280661,0.902866749702,0.938907045033
expB,136,0.845378701057,0.893272964709,0.931094318771
expB,137,0.839531401672,0.888231166368,0.926985714766
expB,138,0.846133308025,0.893808382196,0.931447181327
expB,139,0.881745626981,0.923906826705,0.955278506049
expB,140,0.863106499938,0.908398219283,0.943235197374
expB,141,0.822150843675,0.873105670052,0.914499260282
expB,142,0.832066963138,0.881999433216,0.922045840885
expB,143,0.85052208323,0.897799447469,0.934838229013
expB,144,0.811605014327,0.863709118235,0.906537475196
expB,145,0.858553401853,0.904321317292,0.939839661754
expB,146,0.83452251146,0.883775353745,0.923244901203
expB,147,0.832893526233,0.882597406424,0.922449670967
expB,148,0.856459280661,0.902866749702,0.938907045033
expB,149,0.833712003034,0.883189349683,0.922849336363
expB,150,0.822150843675,0.873105670052,0.914499260282
expB,151,0.844616664489,0.892732120725,0.930737803126
expB,152,0.833712003034,0.883189349683,0.922849336363
expB,153,0.863106499938,0.908398219283,0.943235197374
expB,154,0.863106499938,0.908398219283,0.943235197374
expB,155,0.858553401853,0.904321317292,0.939839661754
expB,156,0.875102960384,0.918481561755,0.951152294486
expB,157,0.856459280661,0.902866749702,0.938907045033
expB,158,0.880575180597,0.923135616319,0.954817556388
expB,159,0.869085138536,0.913439910325,0.947213201156
expB,160,0.851982038705,0.898824866319,0.935505196325
expB,161,0.87632021053,0.91929538555,0.951648444914
expB,162,0.880575180597,0.923135616319,0.954817556388
expB,163,0.840314042095,0.888791877097,0.927359846053
expB,164,0.837136822122,0.886514587987,0.925839822324
expB,165,0.83452251146,0.883775353745,0.923244901203
expB,166,0.822150843675,0.873105670052,0.914499260282
expB,167,0.875714563557,0.918890515004,0.951401636343
expB,168,0.868438189429,0.913001263457,0.946940787892
expB,169,0.851255639543,0.898314741968,0.935173428871
expB,170,0.852701384835,0.899329897943,0.935833583852
expB,171,0.832893526233,0.882597406424,0.922449670967
expB,172,0.863775919097,0.908857757746,0.943525336358
expB,173,0.869725761331,0.913874156082,0.947482830629
expB,174,0.869725761331,0.913874156082,0.947482830629
expB,175,0.862430475146,0.907934023365,0.942942060758
expB,176,0.874485312788,0.918068463737,0.950900380126
expB,177,0.851982038705,0.898824866319,0.935505196325
expB,178,0.898640959153,0.938022597416,0.966098607686
expB,179,0.837136822122,0.886514587987,0.925839822324
expB,180,0.833712003034,0.883189349683,0.922849336363
expB,181,0.83452251146,0.883775353745,0.923244901203
expB,182,0.835325167151,0.88435550755,0.923636428307
expB,183,0.863106499938,0.908398219283,0.943235197374
expB,184,0.857164170191,0.903356494839,0.939221114786
expB,185,0.875102960384,0.918481561755,0.951152294486
expB,186,0.844616664489,0.892732120725,0.930737803126
expB,187,0.869725761331,0.913874156082,0.947482830629
expB,188,0.810684540767,0.863021940129,0.906054674156
expB,189,0.833712003034,0.883189349683,0.922849336363
expB,190,0.863106499938,0.908398219283,0.943235197374
expB,191,0.867784819921,0.912558148228,0.946665547488
expB,192,0.862430475146,0.907934023365,0.942942060758
expB,193,0.886147828281,0.927837022408,0.958474649409
expB,194,0.849781263588,0.897278903821,0.934499543184
expB,195,0.849781263588,0.897278903821,0.934499543184
expB,196,0.862430475146,0.907934023365,0.942942060758
expB,197,0.85052208323,0.897799447469,0.934838229013
expB,198,0.843847088196,0.892185767326,0.93037757734
expB,199,0.832066963138,0.881999433216,0.922045840885
expB,200,0.873231522636,0.917229578765,0.950388672944
